audit_id,user_id,role,action,patient_id,timestamp,record_type,record_id,actions_per_hour,unique_patients_accessed,off_hours_flag,untreated_patient_ratio,record_type_entropy,rapid_edit_flag,cross_role_action_flag,session_duration_minutes,is_anomaly
3072,PATUSER_012,patient,book_appointment,01974f36-ced2-c38e-32c5-1b09e1fe1638,2026-05-22 05:04:53,appointment,APPOINTMENT_6801,3,2,1,0.0,1.842,0,0,48.92,0
3073,PATUSER_001,patient,cancel_appointment,20f1f5b5-38be-6554-7a24-9fcc8d4bd6c4,2026-04-13 05:27:40,appointment,APPOINTMENT_1336,1,2,1,0.0,1.658,0,0,41.81,0
3074,NUR_001,nurse,register_walkin,10751dec-9152-b658-beeb-ba433fbb9213,2026-04-01 06:27:46,appointment,APPOINTMENT_6019,26,13,0,0.05,1.906,0,0,7.49,0
3075,PATUSER_016,patient,book_appointment,671064b5-039b-51a8-7e40-8e6baa0a7e35,2026-04-13 01:04:36,appointment,APPOINTMENT_6512,5,2,1,0.0,1.922,0,0,35.59,0
3076,PATUSER_016,patient,book_appointment,d20dc49f-5674-961e-a123-6e3000654b95,2026-03-29 07:10:38,appointment,APPOINTMENT_4553,2,1,0,0.0,0.722,0,0,47.04,0
3077,PATUSER_010,patient,view_queue,754c6983-a899-1c3c-f51d-2af172b88b91,2026-05-11 03:58:19,queue,QUEUE_6250,6,3,1,0.0,1.669,1,0,7.35,0
3078,DOC_003,doctor,view_record,11b2d013-d581-7187-e88b-7a04781d307b,2026-03-31 04:21:27,medical_record,MEDICAL_RECORD_4771,12,5,1,0.15,1.5,0,0,60.19,0
3079,NUR_003,nurse,view_appointment,57b901cb-d3d2-258c-2773-57008eb32345,2026-04-09 10:03:49,appointment,APPOINTMENT_1290,24,25,0,0.06,1.79,0,0,22.17,0
3080,DOC_003,doctor,view_observation,1c39de5b-289a-3a1a-669b-2f756efb8bcb,2026-05-06 04:01:26,observation,OBSERVATION_9314,6,8,1,0.0,1.5,0,0,47.58,0
3081,ADM_001,admin,update_schedule,a992fe7d-cd9b-0ace-6e0b-f6f0b5f01fc3,2026-05-18 06:10:28,schedule,SCHEDULE_3270,7,5,0,0.0,1.371,0,0,43.07,0
3082,NUR_004,nurse,register_walkin,bfb0d055-557b-4579-1a3b-78cc2ead82c9,2026-03-30 06:28:01,appointment,APPOINTMENT_2689,23,21,0,0.09,2.0,1,0,23.0,0
3083,DOC_013,doctor,update_diagnosis,717861a2-ab2b-2d2a-6a8f-6388dbff69d2,2026-04-19 10:43:37,condition,CONDITION_9000,23,18,0,0.06,1.918,0,0,41.83,0
3084,PATUSER_024,patient,cancel_appointment,3eee4689-2d02-6ec9-c257-42b3adfdcd70,2026-04-20 01:48:53,appointment,APPOINTMENT_1991,1,2,1,0.0,1.842,0,0,35.93,0
3085,DOC_002,doctor,create_prescription,a2ff83e0-2cc0-50a4-b008-52a1add72ced,2026-04-22 00:55:53,prescription,PRESCRIPTION_2591,5,8,1,0.06,1.846,1,0,60.31,0
3086,DOC_009,doctor,view_observation,cc4e166f-53eb-f57b-fb9c-72dddeeb448f,2026-04-10 05:16:26,observation,OBSERVATION_2413,21,12,1,0.04,1.522,0,0,56.43,0
3087,DOC_013,doctor,view_record,668a10b4-c005-0df3-522e-b068e0d29ea9,2026-05-04 01:35:53,medical_record,MEDICAL_RECORD_4206,18,5,1,0.14,1.959,0,0,25.62,0
3088,DOC_003,doctor,update_diagnosis,d1838618-2a96-9761-0b8d-89a92a022bcc,2026-05-17 08:37:27,condition,CONDITION_4433,20,4,0,0.05,1.73,0,0,16.31,0
3089,PATUSER_027,patient,cancel_appointment,235bd53d-07f7-5874-c952-5126acfab01e,2026-04-30 06:33:44,appointment,APPOINTMENT_3710,3,2,0,0.0,1.522,0,0,35.35,0
3090,PATUSER_022,patient,update_diagnosis,1f534514-2f45-191e-04b4-ad9e93bdf422,2026-04-28 15:30:39,condition,CONDITION_2171,68,25,0,0.77,2.122,1,1,226.62,1
3091,NUR_001,nurse,view_appointment,d7b30817-a7e4-d7c5-8582-63d251b6f98c,2026-04-17 05:54:30,appointment,APPOINTMENT_2419,30,11,1,0.02,1.522,0,0,45.28,0
3092,PATUSER_024,patient,view_own_record,bfb0d055-557b-4579-1a3b-78cc2ead82c9,2026-04-26 02:32:47,medical_record,MEDICAL_RECORD_5487,3,2,1,0.0,1.906,0,0,38.66,0
3093,PATUSER_029,patient,book_appointment,4f0c6acb-066b-1f8d-228d-5e5a973d1fef,2026-03-25 10:30:55,appointment,APPOINTMENT_7892,1,2,0,0.0,1.906,0,0,21.23,0
3094,PATUSER_001,patient,view_queue,ed1c3b46-34b9-221b-cb10-682e9ed9ddbd,2026-04-03 06:17:04,queue,QUEUE_2524,3,3,0,0.0,1.561,0,0,11.51,0
3095,NUR_005,nurse,view_appointment,d1838618-2a96-9761-0b8d-89a92a022bcc,2026-04-15 02:38:35,appointment,APPOINTMENT_1171,13,10,1,0.07,1.295,0,0,53.36,0
3096,DOC_002,doctor,view_record,1c39de5b-289a-3a1a-669b-2f756efb8bcb,2026-05-13 12:22:58,medical_record,MEDICAL_RECORD_2306,12,3,0,0.15,1.522,0,0,58.85,0
3097,DOC_015,doctor,view_record,12a088f3-264b-6a9f-9a57-678747110969,2026-04-15 08:55:27,medical_record,MEDICAL_RECORD_9959,20,3,0,0.21,1.239,0,0,41.64,0
3098,PATUSER_010,patient,cancel_appointment,19e9c5a5-4114-0f95-e5e8-29cd6749d4e1,2026-04-03 12:08:02,appointment,APPOINTMENT_2465,4,3,0,0.0,1.322,0,0,19.09,0
3099,DOC_007,doctor,view_observation,5dd32bff-9eaf-50ef-db4f-c6065be13792,2026-04-06 10:44:01,observation,OBSERVATION_5758,7,5,0,0.08,1.459,0,0,64.33,0
3100,DOC_002,doctor,view_observation,a8bef5c2-6743-79e8-8477-bc3b6244c334,2026-05-01 02:05:51,observation,OBSERVATION_1744,11,12,1,0.21,1.922,0,0,44.21,0
3101,DOC_007,doctor,view_record,a8bef5c2-6743-79e8-8477-bc3b6244c334,2026-04-05 04:41:02,medical_record,MEDICAL_RECORD_4014,16,5,1,0.14,1.888,0,0,23.96,0
3102,PATUSER_023,patient,cancel_appointment,ad37dc95-561f-9348-6577-eff9b22d47c2,2026-04-06 02:54:56,appointment,APPOINTMENT_8288,5,1,1,0.0,1.522,0,0,59.65,0
3103,DOC_009,doctor,view_record,57b901cb-d3d2-258c-2773-57008eb32345,2026-04-17 03:03:00,medical_record,MEDICAL_RECORD_4960,6,16,1,0.09,2.0,0,0,24.19,0
3104,PATUSER_006,patient,book_appointment,754c6983-a899-1c3c-f51d-2af172b88b91,2026-03-25 06:11:54,appointment,APPOINTMENT_7877,6,1,0,0.0,1.918,0,0,58.76,0
3105,PATUSER_007,patient,view_own_record,219c0f88-2190-9af2-4122-bcf1c4f4a0bf,2026-04-21 05:25:24,medical_record,MEDICAL_RECORD_8998,2,2,1,0.0,1.823,0,0,58.54,0
3106,DOC_001,doctor,update_diagnosis,20f1f5b5-38be-6554-7a24-9fcc8d4bd6c4,2026-05-07 07:37:46,condition,CONDITION_1354,20,4,0,0.19,1.449,0,0,16.77,0
3107,DOC_014,doctor,update_diagnosis,d1838618-2a96-9761-0b8d-89a92a022bcc,2026-04-03 07:57:30,condition,CONDITION_9867,13,4,0,0.01,1.825,0,0,56.1,0
3108,PATUSER_026,patient,view_own_record,392c8ae6-3c3b-1ff7-c35c-4e64946db9b6,2026-05-14 04:22:19,medical_record,MEDICAL_RECORD_9081,1,2,1,0.0,1.585,0,0,26.5,0
3109,NUR_003,nurse,update_queue,2d457e3d-90cb-357e-f7e0-3014068d2f29,2026-04-04 10:38:39,appointment,APPOINTMENT_8952,30,15,0,0.05,1.922,0,0,43.27,0
3110,NUR_004,nurse,update_vitals,cc4e166f-53eb-f57b-fb9c-72dddeeb448f,2026-04-21 06:16:34,observation,OBSERVATION_3571,25,23,0,0.11,1.299,0,0,8.74,0
3111,PATUSER_027,patient,view_own_record,7f857501-0257-2c7f-2e8f-9886705681f3,2026-04-23 11:51:40,medical_record,MEDICAL_RECORD_3967,1,3,0,0.0,1.522,0,0,53.35,0
3112,DOC_006,doctor,view_record,d5d8b210-bca5-a9ce-0711-3d09468bfe47,2026-05-14 04:45:33,medical_record,MEDICAL_RECORD_3425,20,8,1,0.16,1.834,0,0,31.58,0
3113,PATUSER_012,patient,cancel_appointment,8db9c819-1c0b-c9a9-3e31-4b85f52201d2,2026-05-14 12:14:58,appointment,APPOINTMENT_8112,1,3,0,0.0,1.918,0,0,17.1,0
3114,DOC_004,doctor,update_diagnosis,155649eb-5d3e-41ca-5a2c-78972a1721f4,2026-04-24 06:31:05,condition,CONDITION_5561,9,3,0,0.05,1.895,0,0,25.16,0
3115,DOC_002,doctor,create_prescription,7f857501-0257-2c7f-2e8f-9886705681f3,2026-05-16 09:03:29,prescription,PRESCRIPTION_3833,7,10,0,0.21,0.811,0,0,62.49,0
3116,PATUSER_005,patient,view_own_record,073b376b-9659-3e78-c6a6-a08b74d710da,2026-04-20 12:09:26,medical_record,MEDICAL_RECORD_3671,2,3,0,0.0,1.95,0,0,25.83,0
3117,NUR_002,nurse,view_appointment,1c39de5b-289a-3a1a-669b-2f756efb8bcb,2026-04-21 03:45:55,appointment,APPOINTMENT_7318,28,14,1,0.09,1.664,0,0,54.98,0
3118,DOC_014,doctor,view_observation,20f1f5b5-38be-6554-7a24-9fcc8d4bd6c4,2026-04-23 07:48:55,observation,OBSERVATION_9362,16,18,0,0.14,1.571,0,0,27.08,0
3119,DOC_007,doctor,view_record,054e161c-d33f-0970-2018-1f19582e0813,2026-04-21 10:10:45,medical_record,MEDICAL_RECORD_7538,13,3,0,0.05,1.557,0,0,14.93,0
3120,DOC_007,doctor,view_record,ad37dc95-561f-9348-6577-eff9b22d47c2,2026-04-14 19:20:01,medical_record,MEDICAL_RECORD_6790,71,52,0,0.71,1.95,1,0,132.87,1
3121,DOC_014,doctor,update_diagnosis,f84719a0-d28d-ec20-64a8-a17992dcd9ac,2026-03-30 09:28:03,condition,CONDITION_8041,6,4,0,0.07,1.435,0,0,20.16,0
3122,NUR_003,nurse,create_prescription,d1838618-2a96-9761-0b8d-89a92a022bcc,2026-05-08 16:18:31,prescription,PRESCRIPTION_6845,79,58,0,0.94,1.891,0,1,410.6,1
3123,PATUSER_012,patient,view_own_record,5dd32bff-9eaf-50ef-db4f-c6065be13792,2026-05-02 12:10:57,medical_record,MEDICAL_RECORD_8706,3,3,0,0.0,1.761,0,0,68.91,0
3124,PATUSER_025,patient,view_record,d5d8b210-bca5-a9ce-0711-3d09468bfe47,2026-04-27 17:38:54,medical_record,MEDICAL_RECORD_2200,70,22,0,0.87,2.25,0,1,328.16,1
3125,NUR_005,nurse,update_vitals,4ca3be26-4f97-27f0-32fa-6ea155eba23a,2026-04-29 08:57:40,observation,OBSERVATION_1237,11,8,0,0.01,1.371,0,0,25.6,0
3126,DOC_012,doctor,view_observation,155649eb-5d3e-41ca-5a2c-78972a1721f4,2026-05-23 03:55:43,observation,OBSERVATION_6084,22,11,1,0.08,1.449,0,0,30.38,0
3127,DOC_013,doctor,create_prescription,4ca3be26-4f97-27f0-32fa-6ea155eba23a,2026-05-23 11:11:20,prescription,PRESCRIPTION_1237,17,15,0,0.15,1.459,0,0,47.33,0
3128,PATUSER_024,patient,view_own_record,f2df6bf3-460e-f410-cac9-472739e5df85,2026-04-15 02:12:04,medical_record,MEDICAL_RECORD_4310,3,2,1,0.0,1.95,0,0,53.69,0
3129,PATUSER_030,patient,view_queue,a2ff83e0-2cc0-50a4-b008-52a1add72ced,2026-05-22 06:05:46,queue,QUEUE_6372,2,1,0,0.0,1.868,0,0,22.12,0
3130,NUR_002,nurse,update_vitals,392c8ae6-3c3b-1ff7-c35c-4e64946db9b6,2026-03-30 03:35:41,observation,OBSERVATION_9664,24,19,1,0.07,1.918,0,0,68.53,0
3131,NUR_006,nurse,update_queue,2faf5170-7c17-9c76-c091-5349b5ecad23,2026-05-12 04:05:16,appointment,APPOINTMENT_6042,20,19,1,0.05,1.459,0,0,68.89,0
3132,PATUSER_007,patient,view_audit,3844e0c5-14c7-8f87-19b0-8f769b3bdd70,2026-05-02 16:19:20,audit,AUDIT_9726,40,31,0,0.68,1.664,0,1,374.31,1
3133,PATUSER_008,patient,view_queue,9b5ce034-80bf-4c6b-f400-3a89fc0d135b,2026-03-25 05:44:32,queue,QUEUE_6524,4,2,1,0.0,1.888,0,0,58.17,0
3134,PATUSER_007,patient,cancel_appointment,8fcbd58f-7e61-d74d-9b35-46d267ecbbd3,2026-05-23 02:34:43,appointment,APPOINTMENT_5059,5,3,1,0.0,1.5,0,0,23.77,0
3135,PATUSER_013,patient,view_queue,8c562216-cb73-0829-2fa4-123468939df6,2026-04-06 11:01:14,queue,QUEUE_6814,5,2,0,0.0,1.842,1,0,53.99,0
3136,PATUSER_026,patient,book_appointment,d9044272-63af-eca3-2a0c-ec9f9c10a98f,2026-05-06 05:34:10,appointment,APPOINTMENT_5663,4,3,1,0.0,1.855,0,0,61.4,0
3137,PATUSER_009,patient,cancel_appointment,3c6d02df-84f2-f9e2-8e09-852349757293,2026-05-02 02:32:09,appointment,APPOINTMENT_6087,4,2,1,0.0,1.922,0,0,56.32,0
3138,DOC_003,doctor,create_prescription,4ca3be26-4f97-27f0-32fa-6ea155eba23a,2026-03-30 02:10:06,prescription,PRESCRIPTION_9456,13,17,1,0.17,1.371,1,0,17.38,0
3139,NUR_002,nurse,register_walkin,a24f1dcf-ef87-f609-183a-d00bcc9b7292,2026-04-10 11:49:49,appointment,APPOINTMENT_6010,13,20,0,0.12,1.792,0,0,40.49,0
3140,PATUSER_024,patient,book_appointment,c72a8c6e-1dfd-0a8b-20e7-066eadd4931c,2026-04-19 04:47:36,appointment,APPOINTMENT_4159,4,2,1,0.0,1.95,0,0,57.53,0
3141,PATUSER_005,patient,book_appointment,6383af50-c8f6-0c22-1dd4-6ee2be572cb1,2026-04-01 11:12:37,appointment,APPOINTMENT_8086,6,1,0,0.0,1.95,0,0,31.38,0
3142,PATUSER_016,patient,view_queue,917ffe5d-46b2-36f1-0de8-35e5ed017fa7,2026-04-05 04:41:21,queue,QUEUE_1545,3,1,1,0.0,1.891,0,0,30.62,0
3143,DOC_012,doctor,update_diagnosis,d5d8b210-bca5-a9ce-0711-3d09468bfe47,2026-04-02 09:37:22,condition,CONDITION_5070,22,12,0,0.08,1.891,0,0,68.93,0
3144,PATUSER_017,patient,book_appointment,6383af50-c8f6-0c22-1dd4-6ee2be572cb1,2026-04-03 10:39:32,appointment,APPOINTMENT_8815,2,2,0,0.0,1.922,1,0,49.23,0
3145,PATUSER_026,patient,view_queue,01974f36-ced2-c38e-32c5-1b09e1fe1638,2026-04-02 02:31:25,queue,QUEUE_1267,5,2,1,0.0,1.761,0,0,13.36,0
3146,DOC_014,doctor,view_observation,a8bef5c2-6743-79e8-8477-bc3b6244c334,2026-05-16 03:34:12,observation,OBSERVATION_3989,21,16,1,0.15,1.837,0,0,32.02,0
3147,DOC_012,doctor,view_observation,8e21cb1f-b016-dda9-1d06-c920c24a0b37,2026-03-28 10:26:44,observation,OBSERVATION_1459,20,15,0,0.16,1.922,0,0,37.35,0
3148,PATUSER_029,patient,view_queue,5e236a28-42bb-348c-3267-03ed1a052b40,2026-04-10 01:47:29,queue,QUEUE_7848,4,1,1,0.0,1.95,0,0,23.85,0
3149,DOC_007,doctor,create_prescription,e8b56457-438e-7a2e-04ee-e0b2ec149f61,2026-04-22 06:02:20,prescription,PRESCRIPTION_2876,15,8,0,0.18,1.5,0,0,7.11,0
3150,DOC_015,doctor,update_diagnosis,dd0de87d-2596-9c38-a834-6f5246a48a51,2026-05-04 09:10:22,condition,CONDITION_8868,12,14,0,0.04,1.891,0,0,35.35,0
3151,PATUSER_026,patient,view_audit,754c6983-a899-1c3c-f51d-2af172b88b91,2026-03-25 16:09:24,audit,AUDIT_1868,89,33,0,0.81,1.5,1,1,234.94,1
3152,NUR_007,nurse,update_queue,e126e379-083f-ea08-0358-303361acf072,2026-04-05 01:02:15,appointment,APPOINTMENT_1666,30,19,1,0.03,1.5,0,0,11.17,0
3153,PATUSER_005,patient,book_appointment,20f1f5b5-38be-6554-7a24-9fcc8d4bd6c4,2026-04-14 04:40:35,appointment,APPOINTMENT_3560,2,3,1,0.0,1.842,0,0,67.16,0
3154,DOC_010,doctor,view_record,2d457e3d-90cb-357e-f7e0-3014068d2f29,2026-04-02 11:53:15,medical_record,MEDICAL_RECORD_1440,7,5,0,0.05,1.826,0,0,25.55,0
3155,PATUSER_021,patient,cancel_appointment,219c0f88-2190-9af2-4122-bcf1c4f4a0bf,2026-04-22 09:30:07,appointment,APPOINTMENT_2699,3,2,0,0.0,0.971,0,0,40.75,0
3156,DOC_012,doctor,update_diagnosis,a8bef5c2-6743-79e8-8477-bc3b6244c334,2026-05-03 03:39:29,condition,CONDITION_2876,24,11,1,0.19,1.888,0,0,73.57,0
3157,PATUSER_026,patient,book_appointment,d5d8b210-bca5-a9ce-0711-3d09468bfe47,2026-04-29 06:53:29,appointment,APPOINTMENT_1517,3,3,0,0.0,1.522,0,0,74.92,0
3158,PATUSER_008,patient,view_record,5dd32bff-9eaf-50ef-db4f-c6065be13792,2026-04-23 20:59:32,medical_record,MEDICAL_RECORD_9333,80,58,0,0.83,1.922,1,1,314.39,1
3159,PATUSER_017,patient,book_appointment,155649eb-5d3e-41ca-5a2c-78972a1721f4,2026-05-13 05:20:12,appointment,APPOINTMENT_1124,6,2,1,0.0,1.837,0,0,65.01,0
3160,PATUSER_012,patient,book_appointment,d7b30817-a7e4-d7c5-8582-63d251b6f98c,2026-03-29 11:52:50,appointment,APPOINTMENT_1002,6,3,0,0.0,1.922,0,0,33.14,0
3161,DOC_001,doctor,update_diagnosis,a8bef5c2-6743-79e8-8477-bc3b6244c334,2026-04-09 08:56:26,condition,CONDITION_4111,22,18,0,0.14,1.459,0,0,60.11,0
3162,DOC_006,doctor,view_record,4f0c6acb-066b-1f8d-228d-5e5a973d1fef,2026-05-10 05:26:00,medical_record,MEDICAL_RECORD_8332,23,10,1,0.08,1.459,0,0,10.03,0
3163,PATUSER_006,patient,cancel_appointment,8db9c819-1c0b-c9a9-3e31-4b85f52201d2,2026-05-08 02:17:41,appointment,APPOINTMENT_1644,1,1,1,0.0,1.309,0,0,62.27,0
3164,PATUSER_018,patient,update_diagnosis,2d457e3d-90cb-357e-f7e0-3014068d2f29,2026-04-22 19:16:08,condition,CONDITION_9771,87,47,0,0.94,2.055,1,1,160.3,1
3165,PATUSER_018,patient,view_queue,0369610a-4641-e2d5-80b2-844b2bd99f16,2026-05-22 10:55:55,queue,QUEUE_1124,4,1,0,0.0,1.761,0,0,30.8,0
3166,DOC_012,doctor,view_observation,1c39de5b-289a-3a1a-669b-2f756efb8bcb,2026-04-01 07:35:36,observation,OBSERVATION_5350,11,18,0,0.18,1.722,0,0,6.99,0
3167,DOC_011,doctor,view_observation,843d8b33-f833-1324-2aa6-e07c91e49204,2026-04-26 06:00:05,observation,OBSERVATION_8837,14,12,0,0.09,1.784,1,0,50.8,0
3168,PATUSER_014,patient,cancel_appointment,b23941a4-269e-2ac4-8ced-75d1ac8b1b1d,2026-05-19 03:49:16,appointment,APPOINTMENT_2581,3,3,1,0.0,1.549,0,0,29.24,0
3169,PATUSER_001,patient,view_queue,235bd53d-07f7-5874-c952-5126acfab01e,2026-05-13 02:14:47,queue,QUEUE_3048,4,3,1,0.0,1.936,0,0,55.41,0
3170,DOC_008,doctor,view_record,07052ffe-5096-f813-923b-f3a32be34399,2026-05-08 01:20:03,medical_record,MEDICAL_RECORD_3463,18,15,1,0.0,1.761,0,0,58.0,0
3171,DOC_004,doctor,view_observation,a8bef5c2-6743-79e8-8477-bc3b6244c334,2026-05-13 04:24:54,observation,OBSERVATION_1586,5,17,1,0.19,1.557,0,0,31.55,0
3172,DOC_003,doctor,update_diagnosis,3844e0c5-14c7-8f87-19b0-8f769b3bdd70,2026-03-29 08:54:26,condition,CONDITION_8705,15,11,0,0.13,1.95,0,0,53.28,0
3173,DOC_004,doctor,create_prescription,7bbc22dd-2b36-8b49-3bcc-14c25dafd13e,2026-05-20 06:27:33,prescription,PRESCRIPTION_6343,21,10,0,0.19,1.75,0,0,61.01,0
3174,PATUSER_011,patient,view_own_record,3bc81e09-7091-bc59-a58a-39b485d9e48b,2026-04-08 09:28:22,medical_record,MEDICAL_RECORD_5026,6,2,0,0.0,2.0,0,0,43.81,0
3175,PATUSER_023,patient,view_own_record,e60a6ecc-5639-5800-4bf2-8e8a2865e55c,2026-05-23 10:01:00,medical_record,MEDICAL_RECORD_1572,6,1,0,0.0,1.761,1,0,43.96,0
3176,PATUSER_003,patient,view_own_record,07052ffe-5096-f813-923b-f3a32be34399,2026-05-14 11:50:34,medical_record,MEDICAL_RECORD_2175,1,3,0,0.0,1.988,0,0,40.52,0
3177,PATUSER_011,patient,book_appointment,9b5ce034-80bf-4c6b-f400-3a89fc0d135b,2026-04-18 06:07:33,appointment,APPOINTMENT_2038,1,1,0,0.0,1.891,0,0,26.06,0
3178,NUR_006,nurse,update_queue,2d457e3d-90cb-357e-f7e0-3014068d2f29,2026-05-14 03:17:42,appointment,APPOINTMENT_4722,10,10,1,0.01,1.868,0,0,48.76,0
3179,PATUSER_005,patient,cancel_appointment,392c8ae6-3c3b-1ff7-c35c-4e64946db9b6,2026-05-05 07:32:30,appointment,APPOINTMENT_5295,3,2,0,0.0,1.922,0,0,57.07,0
3180,PATUSER_013,patient,cancel_appointment,a24f1dcf-ef87-f609-183a-d00bcc9b7292,2026-05-10 01:46:52,appointment,APPOINTMENT_3770,2,1,1,0.0,0.65,0,0,70.42,0
3181,PATUSER_008,patient,book_appointment,bee08b10-0c18-396e-9f8a-03e41691509b,2026-04-03 01:49:25,appointment,APPOINTMENT_2767,3,1,1,0.0,1.73,0,0,57.67,0
3182,DOC_005,doctor,view_observation,5dd32bff-9eaf-50ef-db4f-c6065be13792,2026-04-24 11:12:13,observation,OBSERVATION_9999,12,18,0,0.03,1.626,0,0,73.97,0
3183,DOC_014,doctor,view_record,5dd32bff-9eaf-50ef-db4f-c6065be13792,2026-05-02 01:08:21,medical_record,MEDICAL_RECORD_7668,21,18,1,0.13,1.379,0,0,20.33,0
3184,PATUSER_018,patient,book_appointment,2b31de7e-3596-37c7-1d46-db12d82e73ef,2026-04-07 12:14:49,appointment,APPOINTMENT_7682,5,3,0,0.0,1.888,0,0,13.34,0
3185,PATUSER_011,patient,book_appointment,01974f36-ced2-c38e-32c5-1b09e1fe1638,2026-05-23 00:39:10,appointment,APPOINTMENT_3374,2,2,1,0.0,1.988,0,0,23.29,0
3186,PATUSER_026,patient,view_own_record,843d8b33-f833-1324-2aa6-e07c91e49204,2026-04-13 02:55:53,medical_record,MEDICAL_RECORD_5038,6,2,1,0.0,1.95,0,0,43.67,0
3187,PATUSER_029,patient,book_appointment,671064b5-039b-51a8-7e40-8e6baa0a7e35,2026-05-05 05:14:40,appointment,APPOINTMENT_2174,3,2,1,0.0,1.95,0,0,34.5,0
3188,PATUSER_006,patient,cancel_appointment,ed1c3b46-34b9-221b-cb10-682e9ed9ddbd,2026-04-13 10:08:56,appointment,APPOINTMENT_7293,4,2,0,0.0,1.53,0,0,71.66,0
3189,DOC_008,doctor,view_observation,10751dec-9152-b658-beeb-ba433fbb9213,2026-03-25 00:51:27,observation,OBSERVATION_5445,10,8,1,0.14,1.888,0,0,28.76,0
3190,PATUSER_010,patient,view_own_record,910f9d72-b5f2-60bf-8302-274ac5d74635,2026-04-28 04:33:00,medical_record,MEDICAL_RECORD_1194,5,3,1,0.0,1.658,0,0,52.52,0
3191,PATUSER_016,patient,view_record,f8540aed-49fc-9dd6-b195-288635b1d17a,2026-04-07 20:53:51,medical_record,MEDICAL_RECORD_7943,72,62,0,0.81,1.5,0,1,314.5,1
3192,PATUSER_004,patient,view_queue,4f0c6acb-066b-1f8d-228d-5e5a973d1fef,2026-03-28 04:46:50,queue,QUEUE_4189,2,1,1,0.0,1.5,0,0,5.45,0
3193,PATUSER_028,patient,book_appointment,910f9d72-b5f2-60bf-8302-274ac5d74635,2026-05-07 04:58:13,appointment,APPOINTMENT_6434,2,3,1,0.0,1.884,0,0,58.67,0
3194,PATUSER_023,patient,view_own_record,c5d42b3b-72de-b953-545d-1de4cf59d279,2026-03-27 05:55:13,medical_record,MEDICAL_RECORD_2436,2,2,1,0.0,1.959,0,0,16.85,0
3195,DOC_006,doctor,view_record,2d457e3d-90cb-357e-f7e0-3014068d2f29,2026-03-30 07:16:01,medical_record,MEDICAL_RECORD_2770,21,8,0,0.1,1.522,0,0,57.02,0
3196,PATUSER_011,patient,view_own_record,5dd32bff-9eaf-50ef-db4f-c6065be13792,2026-05-13 08:39:17,medical_record,MEDICAL_RECORD_8318,6,1,0,0.0,1.826,0,0,50.27,0
3197,PATUSER_022,patient,cancel_appointment,88f931d5-4cfa-4be9-c6be-738d5fc8c215,2026-04-11 11:56:43,appointment,APPOINTMENT_5327,5,2,0,0.0,1.811,0,0,58.13,0
3198,PATUSER_019,patient,view_own_record,dda456b9-cd60-e91b-8a88-fd381a9e4611,2026-04-22 09:30:37,medical_record,MEDICAL_RECORD_6809,2,1,0,0.0,1.842,0,0,50.54,0
3199,NUR_003,nurse,register_walkin,671064b5-039b-51a8-7e40-8e6baa0a7e35,2026-04-11 03:09:35,appointment,APPOINTMENT_7027,15,20,1,0.03,1.837,0,0,36.62,0
3200,PATUSER_012,patient,view_queue,047f3ed4-bdea-7cd6-6e80-8537a3979cc6,2026-04-14 01:14:50,queue,QUEUE_1074,4,1,1,0.0,1.855,0,0,40.4,0
3201,DOC_005,doctor,create_prescription,820d39a0-d304-2b9d-25a8-d705deede745,2026-04-25 07:26:03,prescription,PRESCRIPTION_9525,18,15,0,0.15,1.571,0,0,62.59,0
3202,DOC_005,doctor,create_prescription,cc4e166f-53eb-f57b-fb9c-72dddeeb448f,2026-03-30 02:05:50,prescription,PRESCRIPTION_3368,11,15,1,0.19,1.571,0,0,40.5,0
3203,PATUSER_017,patient,cancel_appointment,d1838618-2a96-9761-0b8d-89a92a022bcc,2026-04-26 06:22:04,appointment,APPOINTMENT_8850,1,2,0,0.0,-0.0,0,0,31.74,0
3204,NUR_004,nurse,update_queue,a24f1dcf-ef87-f609-183a-d00bcc9b7292,2026-05-06 00:55:24,appointment,APPOINTMENT_3918,12,23,1,0.12,1.75,0,0,20.71,0
3205,PATUSER_018,patient,view_queue,bee08b10-0c18-396e-9f8a-03e41691509b,2026-05-02 03:15:55,queue,QUEUE_3246,5,3,1,0.0,1.936,0,0,62.88,0
3206,DOC_006,doctor,create_prescription,d5d8b210-bca5-a9ce-0711-3d09468bfe47,2026-04-11 05:58:10,prescription,PRESCRIPTION_1975,23,4,1,0.07,1.379,1,0,69.02,0
3207,ADM_003,admin,manage_user,8fcbd58f-7e61-d74d-9b35-46d267ecbbd3,2026-04-29 01:20:52,user,USER_5911,11,6,1,0.03,1.352,0,0,45.06,0
3208,NUR_003,nurse,register_walkin,465dd060-e77a-9924-0d7a-75d52d39a714,2026-04-26 11:49:49,appointment,APPOINTMENT_7677,26,9,0,0.03,1.5,0,0,64.05,0
3209,NUR_002,nurse,create_prescription,f2df6bf3-460e-f410-cac9-472739e5df85,2026-04-25 19:34:40,prescription,PRESCRIPTION_3083,52,26,0,0.77,1.75,0,1,410.5,1
3210,NUR_001,nurse,view_appointment,917ffe5d-46b2-36f1-0de8-35e5ed017fa7,2026-05-23 12:23:22,appointment,APPOINTMENT_6192,13,9,0,0.03,1.522,0,0,52.73,0
